Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Perdida,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
30645.18,2023-07-03 11:53:07.175941,30638.33,2023-07-03 11:55:05.730757,-0.6849999999998545,1P,30,0.02,-10,15,30,5,15,5,30,10,7.077675
30642.44,2023-07-03 11:55:06.281538,30632.25,2023-07-03 11:55:07.138442,-1.0189999999998691,1P,30,0.02,-10,15,30,5,15,5,30,10,16.670438
30643.52,2023-07-03 11:58:09.482713,30633.11,2023-07-03 11:59:05.918683,-1.0409999999999855,1P,30,0.02,-10,15,30,5,15,5,30,10,3.35851
30627.6,2023-07-03 11:59:49.806846,30626.92,2023-07-03 12:01:12.791535,-0.0680000000000291,1G,30,0.02,-10,15,30,5,15,5,30,10,3.535012
30618.57,2023-07-03 12:03:45.889289,30600.52,2023-07-03 12:07:47.063962,-1.8049999999999273,1P,30,0.02,-10,15,30,5,15,5,30,10,4.376045
30603.99,2023-07-03 12:08:08.618245,30580.0,2023-07-03 12:09:35.804741,-2.3990000000001603,1P,30,0.02,-10,15,30,5,15,5,30,10,2.901601
30589.0,2023-07-03 12:09:53.205027,30582.87,2023-07-03 12:12:39.230294,-0.6130000000001019,1P,30,0.02,-10,15,30,5,15,5,30,10,3.125645
30609.9,2023-07-03 12:14:46.825063,30597.52,2023-07-03 12:16:17.810597,-1.238000000000102,1P,30,0.02,-10,15,30,5,15,5,30,10,22.085913
30612.01,2023-07-03 12:26:17.439752,30600.57,2023-07-03 12:27:33.639329,-1.1439999999998691,1P,30,0.02,-10,15,30,5,15,5,30,10,3.993073
30596.05,2023-07-03 12:27:55.578318,30578.72,2023-07-03 12:31:43.172341,-1.732999999999811,1P,30,0.02,-10,15,30,5,15,5,30,10,3.165146
30633.34,2023-07-03 12:48:14.638573,30619.91,2023-07-03 12:50:41.140734,-1.3430000000000293,1P,30,0.02,-10,15,30,5,15,5,30,10,3.190983
30660.05,2023-07-03 13:03:50.649259,30651.6,2023-07-03 13:07:16.205573,-0.8450000000000728,1P,30,0.02,-10,15,30,5,15,5,30,10,2.539421
30651.77,2023-07-03 13:07:17.094152,30640.63,2023-07-03 13:15:09.183593,-1.113999999999942,1P,30,0.02,-10,15,30,5,15,5,30,10,21.431745
30640.15,2023-07-03 13:22:15.882687,30629.3,2023-07-03 13:26:54.663727,-1.0850000000002182,1P,30,0.02,-10,15,30,5,15,5,30,10,3.96625
30634.99,2023-07-03 13:31:35.935285,30622.65,2023-07-03 13:32:31.886176,-1.2340000000000146,1P,30,0.02,-10,15,30,5,15,5,30,10,14.255702
30633.3,2023-07-03 13:35:26.261011,30621.08,2023-07-03 13:37:46.682207,-1.2219999999997526,1P,30,0.02,-10,15,30,5,15,5,30,10,2.58651
30634.61,2023-07-03 13:40:11.452859,30633.64,2023-07-03 13:40:15.012542,-0.09700000000011642,2G,30,0.02,-10,15,30,5,15,5,30,10,4.880931
30670.61,2023-07-03 13:46:39.349183,30667.52,2023-07-03 13:46:39.936137,-0.3090000000000146,2G,30,0.02,-10,15,30,5,15,5,30,10,3.067583
30694.5,2023-07-03 13:47:40.501341,30682.28,2023-07-03 13:48:59.186143,-1.2220000000001165,1P,30,0.02,-10,15,30,5,15,5,30,10,3.022843
30684.0,2023-07-03 13:49:21.235755,30678.02,2023-07-03 13:51:40.687502,-0.5979999999999563,1P,30,0.02,-10,15,30,5,15,5,30,10,3.895809
30688.05,2023-07-03 13:51:41.551430,30675.03,2023-07-03 13:51:42.131250,-1.3020000000000438,1P,30,0.02,-10,15,30,5,15,5,30,10,29.071868
30669.6,2023-07-03 13:52:07.319383,30658.05,2023-07-03 13:52:11.433847,-1.1549999999999272,1P,30,0.02,-10,15,30,5,15,5,30,10,2.851183
30657.14,2023-07-03 13:52:12.326251,30655.32,2023-07-03 13:53:34.796654,-0.1819999999999709,1P,30,0.02,-10,15,30,5,15,5,30,10,7.583102
30647.52,2023-07-03 13:53:56.561669,30637.19,2023-07-03 13:55:20.210201,-1.0330000000001747,1P,30,0.02,-10,15,30,5,15,5,30,10,2.671529
30655.55,2023-07-03 13:57:40.921535,30643.7,2023-07-03 13:59:03.294633,-1.1849999999998546,1P,30,0.02,-10,15,30,5,15,5,30,10,5.232587
30704.23,2023-07-03 14:10:57.556148,30695.98,2023-07-03 14:12:11.646346,-0.8250000000000001,1P,30,0.02,-10,15,30,5,15,5,30,10,4.182488
30700.42,2023-07-03 14:12:12.569282,30688.58,2023-07-03 14:12:16.314611,-1.1839999999996509,1P,30,0.02,-10,15,30,5,15,5,30,10,21.621476
30688.67,2023-07-03 14:12:17.161662,30676.74,2023-07-03 14:12:46.484600,-1.1929999999996654,1P,30,0.02,-10,15,30,5,15,5,30,10,26.220638
30699.4,2023-07-03 14:17:34.120542,30680.1,2023-07-03 14:18:51.618499,-1.930000000000291,1P,30,0.02,-10,15,30,5,15,5,30,10,29.929467
30676.67,2023-07-03 14:29:43.136593,30660.83,2023-07-03 14:30:13.504766,-1.5839999999996508,1P,30,0.02,-10,15,30,5,15,5,30,10,4.210667
30710.1,2023-07-03 14:34:10.565626,30698.57,2023-07-03 14:36:13.058595,-1.1529999999998837,1P,30,0.02,-10,15,30,5,15,5,30,10,25.316642
30703.69,2023-07-03 14:41:02.314251,30699.27,2023-07-03 14:41:03.179282,-0.4419999999998254,1G,30,0.02,-10,15,30,5,15,5,30,10,8.986347
30704.58,2023-07-03 14:41:04.100066,30698.78,2023-07-03 14:41:04.965519,-0.5800000000002911,1G,30,0.02,-10,15,30,5,15,5,30,10,10.772688
30708.31,2023-07-03 14:41:05.569083,30698.77,2023-07-03 14:41:06.504866,-0.9540000000000873,1G,30,0.02,-10,15,30,5,15,5,30,10,12.513056
30755.0,2023-07-03 14:44:31.985809,30748.47,2023-07-03 14:45:23.832303,-0.6529999999998837,1P,30,0.02,-10,15,30,5,15,5,30,10,13.658605
30748.44,2023-07-03 14:45:45.432751,30731.74,2023-07-03 14:46:20.200848,-1.669999999999709,1P,30,0.02,-10,15,30,5,15,5,30,10,2.9714739999999997
30723.56,2023-07-03 14:49:30.024341,30712.23,2023-07-03 14:50:17.851844,-1.1330000000001748,1P,30,0.02,-10,15,30,5,15,5,30,10,4.6749600000000004
30724.35,2023-07-03 14:53:44.460086,30711.26,2023-07-03 14:54:01.912465,-1.3090000000000146,1P,30,0.02,-10,15,30,5,15,5,30,10,4.176954
30731.57,2023-07-03 14:54:20.557523,30713.65,2023-07-03 14:55:51.339913,-1.7919999999998255,1P,30,0.02,-10,15,30,5,15,5,30,10,9.218
30861.99,2023-07-03 15:02:51.976493,30856.01,2023-07-03 15:03:09.480188,-0.5980000000003202,1P,30,0.02,-10,15,30,5,15,5,30,10,3.270131
30852.94,2023-07-03 15:03:10.350619,30852.69,2023-07-03 15:03:17.957816,-0.025,2G,30,0.02,-10,15,30,5,15,5,30,10,21.652853
30920.66,2023-07-03 15:04:52.218462,30920.65,2023-07-03 15:04:53.218353,-0.000999999999839929,1P,30,0.02,-10,15,30,5,15,5,30,10,15.005155
30921.86,2023-07-03 15:04:54.135186,30893.12,2023-07-03 15:05:07.088639,-2.8740000000001604,1P,30,0.02,-10,15,30,5,15,5,30,10,16.910993
30932.28,2023-07-03 15:05:33.197295,30923.78,2023-07-03 15:05:34.069883,-0.8500000000000001,2G,30,0.02,-10,15,30,5,15,5,30,10,4.159163
30923.78,2023-07-03 15:05:34.952932,30901.09,2023-07-03 15:05:46.513004,-2.268999999999869,1P,30,0.02,-10,15,30,5,15,5,30,10,5.648338
30901.1,2023-07-03 15:05:47.376638,30900.05,2023-07-03 15:05:47.961201,-0.10499999999992725,2G,30,0.02,-10,15,30,5,15,5,30,10,18.072627
30901.99,2023-07-03 15:05:48.829664,30901.07,2023-07-03 15:05:49.689524,-0.09200000000018918,2G,30,0.02,-10,15,30,5,15,5,30,10,19.519648
30941.05,2023-07-03 15:07:36.533622,30930.01,2023-07-03 15:07:57.519432,-1.1040000000000874,1P,30,0.02,-10,15,30,5,15,5,30,10,4.621642
30930.15,2023-07-03 15:07:58.417380,30908.0,2023-07-03 15:08:10.726598,-2.2150000000001455,1P,30,0.02,-10,15,30,5,15,5,30,10,26.494465
30934.23,2023-07-03 15:08:46.924274,30917.37,2023-07-03 15:08:58.919697,-1.6860000000000583,1P,30,0.02,-10,15,30,5,15,5,30,10,18.006
30917.7,2023-07-03 15:10:11.087225,30917.68,2023-07-03 15:10:11.994896,-0.0020000000000436557,1P,30,0.02,-10,15,30,5,15,5,30,10,27.716511
30917.71,2023-07-03 15:10:13.042317,30899.01,2023-07-03 15:10:39.349153,-1.870000000000073,1P,30,0.02,-10,15,30,5,15,5,30,10,29.685157
30907.99,2023-07-03 15:11:05.730522,30890.85,2023-07-03 15:11:45.272455,-1.7140000000003057,1P,30,0.02,-10,15,30,5,15,5,30,10,3.410475
30900.21,2023-07-03 15:11:53.966603,30890.0,2023-07-03 15:12:19.918571,-1.0209999999999126,1P,30,0.02,-10,15,30,5,15,5,30,10,3.469434
30924.09,2023-07-03 15:14:15.042013,30913.64,2023-07-03 15:14:53.104696,-1.0450000000000728,1P,30,0.02,-10,15,30,5,15,5,30,10,9.726834
30905.58,2023-07-03 15:16:55.402575,30893.79,2023-07-03 15:17:30.392565,-1.1790000000000873,1P,30,0.02,-10,15,30,5,15,5,30,10,2.584596
30862.77,2023-07-03 15:18:01.202356,30848.88,2023-07-03 15:18:09.689614,-1.3889999999999418,1P,30,0.02,-10,15,30,5,15,5,30,10,4.474216
30865.71,2023-07-03 15:18:15.241038,30855.49,2023-07-03 15:18:16.124285,-1.0219999999997527,1P,30,0.02,-10,15,30,5,15,5,30,10,18.512005
30842.62,2023-07-03 15:18:16.999478,30719.61,2023-07-03 15:18:17.873012,-12.30099999999984,2G,30,0.02,-10,15,30,5,15,5,30,10,19.996042
30874.18,2023-07-03 15:18:18.735852,30869.98,2023-07-03 15:18:27.570471,-0.42000000000007276,2G,30,0.02,-10,15,30,5,15,5,30,10,2.432192
30873.93,2023-07-03 15:18:28.443728,30856.73,2023-07-03 15:18:49.647558,-1.7200000000000728,1P,30,0.02,-10,15,30,5,15,5,30,10,12.138462
30874.0,2023-07-03 15:20:26.573471,30866.6,2023-07-03 15:20:47.554779,-0.7400000000001455,1P,30,0.02,-10,15,30,5,15,5,30,10,21.734947
30925.28,2023-07-03 15:25:11.431913,30914.54,2023-07-03 15:27:00.025021,-1.0739999999997962,1P,30,0.02,-10,15,30,5,15,5,30,10,12.50702
31000.01,2023-07-03 15:33:03.694665,31000.0,2023-07-03 15:33:04.266729,-0.000999999999839929,1G,30,0.02,-10,15,30,5,15,5,30,10,25.027292
31001.3,2023-07-03 15:33:06.607166,30980.05,2023-07-03 15:33:16.013455,-2.125,1P,30,0.02,-10,15,30,5,15,5,30,10,27.94525
31025.0,2023-07-03 15:36:03.309667,31011.97,2023-07-03 15:36:16.446645,-1.3029999999998836,1P,30,0.02,-10,15,30,5,15,5,30,10,3.217028
31012.01,2023-07-03 15:36:17.317011,31000.0,2023-07-03 15:37:26.639429,-1.20099999999984,1P,30,0.02,-10,15,30,5,15,5,30,10,16.953527
31017.61,2023-07-03 15:37:35.574669,31016.33,2023-07-03 15:37:36.454883,-0.1279999999998836,1G,30,0.02,-10,15,30,5,15,5,30,10,4.137593
31021.73,2023-07-03 15:37:39.106855,31011.05,2023-07-03 15:37:57.320457,-1.0680000000000291,1P,30,0.02,-10,15,30,5,15,5,30,10,7.397523
31011.06,2023-07-03 15:37:58.153407,31000.43,2023-07-03 15:38:14.777601,-1.0630000000001019,1P,30,0.02,-10,15,30,5,15,5,30,10,26.454671
31014.3,2023-07-03 15:41:02.146854,31014.25,2023-07-03 15:41:10.897031,-0.004999999999927241,1G,30,0.02,-10,15,30,5,15,5,30,10,4.044534
31036.8,2023-07-03 15:41:11.764488,31015.97,2023-07-03 15:41:32.840514,-2.082999999999811,1P,30,0.02,-10,15,30,5,15,5,30,10,13.399602
31028.89,2023-07-03 15:42:16.758316,31028.87,2023-07-03 15:42:34.468254,-0.0020000000000436557,1G,30,0.02,-10,15,30,5,15,5,30,10,3.355877
31044.02,2023-07-03 15:42:35.320003,31032.24,2023-07-03 15:42:43.123114,-1.1779999999998836,1P,30,0.02,-10,15,30,5,15,5,30,10,21.651759
31064.76,2023-07-03 15:43:10.078259,31051.17,2023-07-03 15:43:40.028598,-1.3590000000000146,1P,30,0.02,-10,15,30,5,15,5,30,10,12.191357
31071.21,2023-07-03 15:43:57.327226,31062.36,2023-07-03 15:44:23.577503,-0.8849999999998546,1P,30,0.02,-10,15,30,5,15,5,30,10,2.608116
31062.43,2023-07-03 15:44:24.448450,31061.66,2023-07-03 15:44:36.890609,-0.07700000000004366,2G,30,0.02,-10,15,30,5,15,5,30,10,29.463266
31078.44,2023-07-03 15:45:07.276039,31076.26,2023-07-03 15:45:43.281546,-0.21800000000002911,2G,30,0.02,-10,15,30,5,15,5,30,10,3.133314
31090.02,2023-07-03 15:45:47.706643,31067.62,2023-07-03 15:46:14.022180,-2.2400000000001454,1P,30,0.02,-10,15,30,5,15,5,30,10,4.457793
31096.84,2023-07-03 15:46:32.409215,31082.49,2023-07-03 15:46:49.144478,-1.4349999999998546,1P,30,0.02,-10,15,30,5,15,5,30,10,7.689903
31092.16,2023-07-03 15:46:50.018229,31091.58,2023-07-03 15:46:50.874818,-0.05799999999981083,1P,30,0.02,-10,15,30,5,15,5,30,10,25.280877
31090.01,2023-07-03 15:46:51.777458,31085.23,2023-07-03 15:46:52.854323,-0.47799999999988363,1P,30,0.02,-10,15,30,5,15,5,30,10,27.017578
31082.85,2023-07-03 15:46:53.726324,31082.84,2023-07-03 15:46:54.565855,-0.000999999999839929,2G,30,0.02,-10,15,30,5,15,5,30,10,28.994729
31098.36,2023-07-03 15:47:06.809899,31093.8,2023-07-03 15:49:09.520197,-0.45600000000013097,3G,30,0.02,-10,15,30,5,15,5,30,10,3.09406
31146.01,2023-07-03 15:49:10.136345,31129.06,2023-07-03 15:49:26.241277,-1.694999999999709,1P,30,0.02,-10,15,30,5,15,5,30,10,14.143167
31104.93,2023-07-03 15:50:23.659174,31094.29,2023-07-03 15:51:37.205991,-1.0639999999999419,1P,30,0.02,-10,15,30,5,15,5,30,10,3.663992
31094.46,2023-07-03 15:51:38.061162,31060.33,2023-07-03 15:52:07.884429,-3.4129999999997382,1P,30,0.02,-10,15,30,5,15,5,30,10,21.321124
31058.75,2023-07-03 15:52:08.775972,31058.74,2023-07-03 15:52:09.727665,-0.000999999999839929,2G,30,0.02,-10,15,30,5,15,5,30,10,16.89274
31080.0,2023-07-03 15:52:25.744329,31064.44,2023-07-03 15:52:51.289980,-1.556000000000131,1P,30,0.02,-10,15,30,5,15,5,30,10,2.760963
31072.02,2023-07-03 15:53:18.595343,31058.05,2023-07-03 15:53:43.956280,-1.3970000000001166,1P,30,0.02,-10,15,30,5,15,5,30,10,3.403649
31058.19,2023-07-03 15:53:44.870426,31036.38,2023-07-03 15:53:52.452274,-2.1809999999997673,1P,30,0.02,-10,15,30,5,15,5,30,10,29.713301
31052.92,2023-07-03 15:54:19.971100,31033.59,2023-07-03 15:55:07.024595,-1.9329999999998109,1P,30,0.02,-10,15,30,5,15,5,30,10,8.536394
31082.05,2023-07-03 15:56:43.350226,31068.89,2023-07-03 15:57:39.906991,-1.3159999999999856,1P,30,0.02,-10,15,30,5,15,5,30,10,3.701055
31051.3,2023-07-03 15:58:46.726753,31046.02,2023-07-03 15:59:16.377125,-0.5279999999998836,2G,30,0.02,-10,15,30,5,15,5,30,10,26.824132
31063.25,2023-07-03 15:59:26.222349,31060.26,2023-07-03 16:00:04.441748,-0.2990000000001601,2G,30,0.02,-10,15,30,5,15,5,30,10,12.870584000000001
31078.01,2023-07-03 16:00:10.406229,31062.63,2023-07-03 16:00:35.426550,-1.5379999999997382,1P,30,0.02,-10,15,30,5,15,5,30,10,8.790143
31098.59,2023-07-03 16:02:21.072978,31096.19,2023-07-03 16:02:38.549097,-0.24000000000014554,1G,30,0.02,-10,15,30,5,15,5,30,10,3.9976890000000003
31127.4,2023-07-03 16:02:39.427939,31096.01,2023-07-03 16:02:51.675803,-3.1390000000003058,1P,30,0.02,-10,15,30,5,15,5,30,10,5.15958
31106.3,2023-07-03 16:03:48.446554,31094.84,2023-07-03 16:04:01.486131,-1.1459999999999126,1P,30,0.02,-10,15,30,5,15,5,30,10,4.320639
31098.03,2023-07-03 16:04:02.330125,31082.55,2023-07-03 16:04:06.207545,-1.5479999999999565,1P,30,0.02,-10,15,30,5,15,5,30,10,17.935082
31082.95,2023-07-03 16:04:07.088846,31070.43,2023-07-03 16:04:27.752947,-1.2520000000000437,1P,30,0.02,-10,15,30,5,15,5,30,10,22.686649
31078.75,2023-07-03 16:04:41.135065,31067.47,2023-07-03 16:05:02.884138,-1.1279999999998835,1P,30,0.02,-10,15,30,5,15,5,30,10,4.326977
31067.99,2023-07-03 16:05:03.771270,31055.43,2023-07-03 16:05:20.378081,-1.256000000000131,1P,30,0.02,-10,15,30,5,15,5,30,10,26.944682
31045.91,2023-07-03 16:05:55.297914,31036.49,2023-07-03 16:06:12.636344,-0.9419999999998254,1P,30,0.02,-10,15,30,5,15,5,30,10,4.528626
31036.69,2023-07-03 16:06:13.523421,30999.65,2023-07-03 16:06:17.533352,-3.7039999999997235,1P,30,0.02,-10,15,30,5,15,5,30,10,22.571548
31002.0,2023-07-03 16:06:20.126736,30992.8,2023-07-03 16:06:20.750466,-0.9200000000000728,1G,30,0.02,-10,15,30,5,15,5,30,10,29.177245
30992.05,2023-07-03 16:06:43.673501,30977.11,2023-07-03 16:06:47.978156,-1.4939999999998692,1P,30,0.02,-10,15,30,5,15,5,30,10,4.3849350000000005
30986.79,2023-07-03 16:06:59.300486,30947.26,2023-07-03 16:07:09.924269,-3.9530000000002476,1P,30,0.02,-10,15,30,5,15,5,30,10,6.880479
30949.99,2023-07-03 16:07:11.001748,30941.99,2023-07-03 16:07:11.868011,-0.8,1G,30,0.02,-10,15,30,5,15,5,30,10,18.374612
30932.35,2023-07-03 16:07:12.745278,30932.05,2023-07-03 16:07:13.560767,-0.02999999999992724,3G,30,0.02,-10,15,30,5,15,5,30,10,20.338708
30941.31,2023-07-03 16:07:15.932927,30940.39,2023-07-03 16:07:16.962479,-0.09200000000018918,2G,30,0.02,-10,15,30,5,15,5,30,10,23.519267
30945.81,2023-07-03 16:07:17.867461,30912.88,2023-07-03 16:07:22.991264,-3.2930000000000295,1P,30,0.02,-10,15,30,5,15,5,30,10,25.461379
30896.79,2023-07-03 16:07:49.514685,30874.3,2023-07-03 16:07:58.211970,-2.24900000000016,1P,30,0.02,-10,15,30,5,15,5,30,10,4.3433209999999995
30906.01,2023-07-03 16:08:00.856926,30883.47,2023-07-03 16:08:01.749127,-2.253999999999724,1P,30,0.02,-10,15,30,5,15,5,30,10,15.368161
30929.9,2023-07-03 16:08:12.322720,30814.07,2023-07-03 16:08:20.036963,-11.583000000000176,1P,30,0.02,-10,15,30,5,15,5,30,10,26.889966
30978.59,2023-07-03 16:10:31.950123,30950.83,2023-07-03 16:11:14.716250,-2.77599999999984,1P,30,0.02,-10,15,30,5,15,5,30,10,16.088643
30977.07,2023-07-03 16:11:45.612007,30958.29,2023-07-03 16:12:24.789389,-1.8779999999998838,1P,30,0.02,-10,15,30,5,15,5,30,10,4.045268
30977.11,2023-07-03 16:13:13.599098,30959.28,2023-07-03 16:13:39.306454,-1.7830000000001747,1P,30,0.02,-10,15,30,5,15,5,30,10,12.674755
30960.28,2023-07-03 16:14:13.776508,30955.22,2023-07-03 16:15:24.042155,-0.5059999999997672,2G,30,0.02,-10,15,30,5,15,5,30,10,4.540192
30961.85,2023-07-03 16:15:24.937977,30955.01,2023-07-03 16:15:25.798713,-0.6840000000000146,2G,30,0.02,-10,15,30,5,15,5,30,10,9.032388
31024.78,2023-07-03 16:17:18.069647,31024.53,2023-07-03 16:17:18.656139,-0.025,1P,30,0.02,-10,15,30,5,15,5,30,10,3.84388
31024.76,2023-07-03 16:17:19.519542,31023.39,2023-07-03 16:17:20.103658,-0.13699999999989815,1P,30,0.02,-10,15,30,5,15,5,30,10,5.02226
31030.0,2023-07-03 16:17:21.041879,31029.98,2023-07-03 16:17:21.857039,-0.0020000000000436557,1P,30,0.02,-10,15,30,5,15,5,30,10,6.46629
31029.99,2023-07-03 16:17:22.458299,31014.0,2023-07-03 16:17:57.222043,-1.59900000000016,1P,30,0.02,-10,15,30,5,15,5,30,10,8.225834
31014.61,2023-07-03 16:18:27.765962,31008.3,2023-07-03 16:19:33.165807,-0.631000000000131,1P,30,0.02,-10,15,30,5,15,5,30,10,2.581185
31022.19,2023-07-03 16:19:41.877520,31009.92,2023-07-03 16:20:55.941553,-1.2270000000000438,1P,30,0.02,-10,15,30,5,15,5,30,10,3.107014
31014.03,2023-07-03 16:21:04.801218,31009.12,2023-07-03 16:23:30.204801,-0.49099999999998545,1P,30,0.02,-10,15,30,5,15,5,30,10,3.113705
31022.39,2023-07-03 16:26:35.170868,31017.8,2023-07-03 16:27:13.209824,-0.45900000000001456,1P,30,0.02,-10,15,30,5,15,5,30,10,25.386093
31000.01,2023-07-03 16:34:05.486007,30984.24,2023-07-03 16:34:27.427833,-1.57699999999968,1P,30,0.02,-10,15,30,5,15,5,30,10,3.175404
30984.27,2023-07-03 16:34:28.295460,30984.2,2023-07-03 16:34:29.154518,-0.006999999999970897,2G,30,0.02,-10,15,30,5,15,5,30,10,25.726351
30984.29,2023-07-03 16:34:30.078366,30984.17,2023-07-03 16:34:30.680206,-0.012000000000261935,2G,30,0.02,-10,15,30,5,15,5,30,10,27.508796
30992.27,2023-07-03 16:34:50.490686,30980.72,2023-07-03 16:35:11.595996,-1.1549999999999272,1P,30,0.02,-10,15,30,5,15,5,30,10,5.123564
30980.41,2023-07-03 16:35:12.469349,30960.0,2023-07-03 16:35:29.030107,-2.0409999999999857,1P,30,0.02,-10,15,30,5,15,5,30,10,27.100919
30954.9,2023-07-03 16:35:50.502506,30930.14,2023-07-03 16:36:03.703757,-2.476000000000204,1P,30,0.02,-10,15,30,5,15,5,30,10,3.0911
30932.6,2023-07-03 16:36:04.589334,30929.49,2023-07-03 16:36:05.484386,-0.3109999999996944,2G,30,0.02,-10,15,30,5,15,5,30,10,16.889853
30933.48,2023-07-03 16:36:06.399466,30930.71,2023-07-03 16:36:07.265213,-0.27700000000004366,2G,30,0.02,-10,15,30,5,15,5,30,10,18.719681
30950.0,2023-07-03 16:36:17.911215,30929.92,2023-07-03 16:36:56.237404,-2.0080000000001745,1P,30,0.02,-10,15,30,5,15,5,30,10,3.901304
30974.38,2023-07-03 16:41:14.332095,30967.11,2023-07-03 16:44:22.391768,-0.7270000000000437,1P,30,0.02,-10,15,30,5,15,5,30,10,4.255813
30990.63,2023-07-03 16:48:14.555495,30979.13,2023-07-03 16:48:41.493666,-1.1500000000000001,1P,30,0.02,-10,15,30,5,15,5,30,10,2.868323
30999.79,2023-07-03 16:49:30.610579,30996.85,2023-07-03 16:50:05.409992,-0.29400000000023285,2G,30,0.02,-10,15,30,5,15,5,30,10,25.553685
31012.21,2023-07-03 16:50:06.420914,30994.83,2023-07-03 16:51:20.429842,-1.7379999999997382,1P,30,0.02,-10,15,30,5,15,5,30,10,5.126747
30994.92,2023-07-03 16:51:37.678970,30994.63,2023-07-03 16:51:55.269165,-0.028999999999723514,2G,30,0.02,-10,15,30,5,15,5,30,10,3.515606
31022.34,2023-07-03 16:52:14.026624,31011.89,2023-07-03 16:53:36.394923,-1.0450000000000728,1P,30,0.02,-10,15,30,5,15,5,30,10,27.297618
31018.77,2023-07-03 16:55:53.087535,31008.31,2023-07-03 16:56:54.498893,-1.0459999999999128,1P,30,0.02,-10,15,30,5,15,5,30,10,3.774122
31008.33,2023-07-03 16:57:16.347595,31007.05,2023-07-03 16:58:08.614218,-0.1280000000002474,2G,30,0.02,-10,15,30,5,15,5,30,10,2.775114
31055.25,2023-07-03 17:00:07.814115,31041.63,2023-07-03 17:00:24.622977,-1.3619999999998982,1P,30,0.02,-10,15,30,5,15,5,30,10,3.938537
31041.27,2023-07-03 17:00:25.487330,31024.8,2023-07-03 17:00:33.113391,-1.6470000000001166,1P,30,0.02,-10,15,30,5,15,5,30,10,21.606556
31016.29,2023-07-03 17:01:07.821819,31000.27,2023-07-03 17:02:48.724731,-1.6020000000000438,1P,30,0.02,-10,15,30,5,15,5,30,10,2.921185
31003.86,2023-07-03 17:03:06.111206,30987.75,2023-07-03 17:04:02.939824,-1.6110000000000584,1P,30,0.02,-10,15,30,5,15,5,30,10,3.587937
30980.66,2023-07-03 17:04:33.821611,30969.98,2023-07-03 17:05:52.585326,-1.0680000000000291,1P,30,0.02,-10,15,30,5,15,5,30,10,4.430544
30982.61,2023-07-03 17:11:52.234120,30969.53,2023-07-03 17:12:48.387386,-1.3080000000001748,1P,30,0.02,-10,15,30,5,15,5,30,10,26.477355
30960.62,2023-07-03 17:13:18.541276,30941.75,2023-07-03 17:13:27.492105,-1.8869999999998983,1P,30,0.02,-10,15,30,5,15,5,30,10,3.483458
30945.99,2023-07-03 17:13:28.458511,30940.34,2023-07-03 17:14:15.300179,-0.5650000000001455,1P,30,0.02,-10,15,30,5,15,5,30,10,13.4002
31005.38,2023-07-03 17:28:51.871197,30993.87,2023-07-03 17:31:51.025578,-1.1510000000002039,1P,30,0.02,-10,15,30,5,15,5,30,10,26.796196
30989.6,2023-07-03 17:32:12.606367,30979.54,2023-07-03 17:32:52.373593,-1.0059999999997673,1P,30,0.02,-10,15,30,5,15,5,30,10,4.165001
31000.03,2023-07-03 17:36:00.368912,30999.8,2023-07-03 17:36:31.319119,-0.022999999999956347,3G,30,0.02,-10,15,30,5,15,5,30,10,3.617221
31032.34,2023-07-03 17:36:32.198344,31030.79,2023-07-03 17:37:05.779997,-0.15499999999992725,2G,30,0.02,-10,15,30,5,15,5,30,10,17.537854
31039.67,2023-07-03 17:38:24.655948,31029.53,2023-07-03 17:40:40.216478,-1.0139999999999418,1P,30,0.02,-10,15,30,5,15,5,30,10,2.774773
31019.52,2023-07-03 17:41:27.958731,31007.39,2023-07-03 17:45:12.229378,-1.213000000000102,1P,30,0.02,-10,15,30,5,15,5,30,10,2.258615
31033.96,2023-07-03 17:53:26.851071,31027.81,2023-07-03 17:55:29.641739,-0.6149999999997817,1P,30,0.02,-10,15,30,5,15,5,30,10,4.627803
31019.48,2023-07-03 17:56:09.162141,31006.45,2023-07-03 17:56:30.961838,-1.3029999999998836,1P,30,0.02,-10,15,30,5,15,5,30,10,4.045522
31007.67,2023-07-03 17:56:31.864365,30997.95,2023-07-03 17:58:33.419306,-0.9719999999997526,1P,30,0.02,-10,15,30,5,15,5,30,10,26.486556
31006.89,2023-07-03 18:00:10.411341,30997.84,2023-07-03 18:00:31.312436,-0.9049999999999273,1P,30,0.02,-10,15,30,5,15,5,30,10,5.531753
31058.92,2023-07-03 21:38:56.140946,31054.18,2023-07-03 21:41:02.040768,-0.4739999999997963,1P,30,0.02,-5,20,35,5,20,5,30,10,5.19296
31088.91,2023-07-03 21:41:42.018183,31078.76,2023-07-03 21:42:07.501858,-1.0150000000001456,1P,30,0.02,-5,20,35,5,20,5,30,10,11.922259
31084.04,2023-07-03 21:43:04.441820,31078.61,2023-07-03 21:47:22.008173,-0.5430000000000291,1P,30,0.02,-5,20,35,5,20,5,30,10,4.238999
31063.56,2023-07-03 21:47:57.222464,31057.11,2023-07-03 21:48:01.808881,-0.6450000000000728,1P,30,0.02,-5,20,35,5,20,5,30,10,3.699593
